File_ID,File_Path_Origin,File_Size,File_Date,File_Path_Destination,File_Destination_Size
226,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13637-INFO-EMP-LINKEDIN-FR-1626518610.html,313.9 KB,2023-04-07 14:29:46.645124,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13637-INFO-EMP-LINKEDIN-FR-1626518610.html,313.9 KB
227,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13770-INFO-EMP-LINKEDIN-FR-1610806678.html,394.8 KB,2023-04-07 14:29:46.645842,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13770-INFO-EMP-LINKEDIN-FR-1610806678.html,394.8 KB
228,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13639-INFO-SOC-GLASSDOOR-E7448_P1.html,225.0 KB,2023-04-07 14:29:46.646764,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13639-INFO-SOC-GLASSDOOR-E7448_P1.html,225.0 KB
229,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13706-INFO-SOC-GLASSDOOR-E19928_P1.html,213.6 KB,2023-04-07 14:29:46.647709,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13706-INFO-SOC-GLASSDOOR-E19928_P1.html,213.6 KB
230,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13565-INFO-EMP-LINKEDIN-FR-1450797712.html,341.2 KB,2023-04-07 14:29:46.648535,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13565-INFO-EMP-LINKEDIN-FR-1450797712.html,341.2 KB
231,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13592-INFO-EMP-LINKEDIN-FR-1487734181.html,90.3 KB,2023-04-07 14:29:46.649323,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13592-INFO-EMP-LINKEDIN-FR-1487734181.html,90.3 KB
232,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13652-AVIS-SOC-GLASSDOOR-E788645_P2.html,692.7 KB,2023-04-07 14:29:46.650327,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13652-AVIS-SOC-GLASSDOOR-E788645_P2.html,692.7 KB
233,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13660-AVIS-SOC-GLASSDOOR-E26056_P1.html,353.7 KB,2023-04-07 14:29:46.651077,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13660-AVIS-SOC-GLASSDOOR-E26056_P1.html,353.7 KB
234,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13746-AVIS-SOC-GLASSDOOR-E589990_P1.html,616.6 KB,2023-04-07 14:29:46.651794,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13746-AVIS-SOC-GLASSDOOR-E589990_P1.html,616.6 KB
235,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13791-INFO-SOC-GLASSDOOR-E116383_P1.html,207.3 KB,2023-04-07 14:29:46.652539,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13791-INFO-SOC-GLASSDOOR-E116383_P1.html,207.3 KB
236,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13796-AVIS-SOC-GLASSDOOR-E3054_P2.html,754.1 KB,2023-04-07 14:29:46.653289,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13796-AVIS-SOC-GLASSDOOR-E3054_P2.html,754.1 KB
237,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13649-INFO-SOC-GLASSDOOR-E2548_P1.html,228.0 KB,2023-04-07 14:29:46.654030,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13649-INFO-SOC-GLASSDOOR-E2548_P1.html,228.0 KB
238,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13716-INFO-EMP-LINKEDIN-FR-1590167782.html,375.4 KB,2023-04-07 14:29:46.654786,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13716-INFO-EMP-LINKEDIN-FR-1590167782.html,375.4 KB
239,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13702-AVIS-SOC-GLASSDOOR-E1159854_P1.html,345.9 KB,2023-04-07 14:29:46.655516,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13702-AVIS-SOC-GLASSDOOR-E1159854_P1.html,345.9 KB
240,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13733-AVIS-SOC-GLASSDOOR-E852040_P1.html,452.4 KB,2023-04-07 14:29:46.656261,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13733-AVIS-SOC-GLASSDOOR-E852040_P1.html,452.4 KB
241,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13636-INFO-EMP-LINKEDIN-FR-1546359534.html,456.2 KB,2023-04-07 14:29:46.656978,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13636-INFO-EMP-LINKEDIN-FR-1546359534.html,456.2 KB
242,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13595-INFO-EMP-LINKEDIN-FR-1617285899.html,83.8 KB,2023-04-07 14:29:46.657705,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13595-INFO-EMP-LINKEDIN-FR-1617285899.html,83.8 KB
243,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13584-INFO-SOC-GLASSDOOR-E1044716_P1.html,216.7 KB,2023-04-07 14:29:46.658462,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13584-INFO-SOC-GLASSDOOR-E1044716_P1.html,216.7 KB
244,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13554-INFO-SOC-GLASSDOOR-E855284_P1.html,208.1 KB,2023-04-07 14:29:46.659198,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13554-INFO-SOC-GLASSDOOR-E855284_P1.html,208.1 KB
245,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13762-INFO-EMP-LINKEDIN-FR-1646215303.html,263.0 KB,2023-04-07 14:29:46.659910,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13762-INFO-EMP-LINKEDIN-FR-1646215303.html,263.0 KB
246,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13741-INFO-SOC-GLASSDOOR-E1132227_P1.html,213.2 KB,2023-04-07 14:29:46.660659,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13741-INFO-SOC-GLASSDOOR-E1132227_P1.html,213.2 KB
247,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13730-INFO-EMP-LINKEDIN-FR-1635559697.html,300.7 KB,2023-04-07 14:29:46.661405,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13730-INFO-EMP-LINKEDIN-FR-1635559697.html,300.7 KB
248,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13708-AVIS-SOC-GLASSDOOR-E4252_P2.html,667.3 KB,2023-04-07 14:29:46.662114,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13708-AVIS-SOC-GLASSDOOR-E4252_P2.html,667.3 KB
249,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13722-AVIS-SOC-GLASSDOOR-E1256638_P1.html,351.6 KB,2023-04-07 14:29:46.662855,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13722-AVIS-SOC-GLASSDOOR-E1256638_P1.html,351.6 KB
250,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13790-INFO-SOC-GLASSDOOR-E9028_P1.html,233.2 KB,2023-04-07 14:29:46.663785,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13790-INFO-SOC-GLASSDOOR-E9028_P1.html,233.2 KB
251,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13800-INFO-SOC-GLASSDOOR-E1443740_P1.html,448.9 KB,2023-04-07 14:29:46.664574,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13800-INFO-SOC-GLASSDOOR-E1443740_P1.html,448.9 KB
252,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13615-AVIS-SOC-GLASSDOOR-E6538_P1.html,601.6 KB,2023-04-07 14:29:46.665312,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13615-AVIS-SOC-GLASSDOOR-E6538_P1.html,601.6 KB
253,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13800-AVIS-SOC-GLASSDOOR-E1443740_P1.html,368.1 KB,2023-04-07 14:29:46.666080,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13800-AVIS-SOC-GLASSDOOR-E1443740_P1.html,368.1 KB
254,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13618-INFO-SOC-GLASSDOOR-E1136406_P1.html,189.6 KB,2023-04-07 14:29:46.666795,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13618-INFO-SOC-GLASSDOOR-E1136406_P1.html,189.6 KB
255,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13751-INFO-EMP-LINKEDIN-FR-1609505290.html,43.5 KB,2023-04-07 14:29:46.667598,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13751-INFO-EMP-LINKEDIN-FR-1609505290.html,43.5 KB
256,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13569-INFO-EMP-LINKEDIN-FR-1647106383.html,33.1 KB,2023-04-07 14:29:46.668421,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13569-INFO-EMP-LINKEDIN-FR-1647106383.html,33.1 KB
257,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13767-INFO-SOC-GLASSDOOR-E1387356_P1.html,195.0 KB,2023-04-07 14:29:46.669509,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13767-INFO-SOC-GLASSDOOR-E1387356_P1.html,195.0 KB
258,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html,321.8 KB,2023-04-07 14:29:46.670281,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html,321.8 KB
259,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13606-INFO-SOC-GLASSDOOR-E31197_P1.html,220.5 KB,2023-04-07 14:29:46.671003,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13606-INFO-SOC-GLASSDOOR-E31197_P1.html,220.5 KB
260,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13714-INFO-SOC-GLASSDOOR-E10777_P1.html,220.6 KB,2023-04-07 14:29:46.671762,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13714-INFO-SOC-GLASSDOOR-E10777_P1.html,220.6 KB
261,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13704-AVIS-SOC-GLASSDOOR-E9347_P1.html,537.9 KB,2023-04-07 14:29:46.672532,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13704-AVIS-SOC-GLASSDOOR-E9347_P1.html,537.9 KB
262,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13792-INFO-SOC-GLASSDOOR-E33451_P1.html,214.4 KB,2023-04-07 14:29:46.673288,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13792-INFO-SOC-GLASSDOOR-E33451_P1.html,214.4 KB
263,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13693-INFO-SOC-GLASSDOOR-E762009_P1.html,219.7 KB,2023-04-07 14:29:46.674000,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13693-INFO-SOC-GLASSDOOR-E762009_P1.html,219.7 KB
264,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13797-INFO-EMP-LINKEDIN-FR-1437107058.html,423.4 KB,2023-04-07 14:29:46.674775,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13797-INFO-EMP-LINKEDIN-FR-1437107058.html,423.4 KB
265,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13633-AVIS-SOC-GLASSDOOR-E672181_P2.html,748.6 KB,2023-04-07 14:29:46.675750,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13633-AVIS-SOC-GLASSDOOR-E672181_P2.html,748.6 KB
266,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13732-AVIS-SOC-GLASSDOOR-E158808_P2.html,619.3 KB,2023-04-07 14:29:46.676598,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13732-AVIS-SOC-GLASSDOOR-E158808_P2.html,619.3 KB
267,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13673-INFO-EMP-LINKEDIN-FR-1646315355.html,385.3 KB,2023-04-07 14:29:46.677412,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13673-INFO-EMP-LINKEDIN-FR-1646315355.html,385.3 KB
268,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13727-AVIS-SOC-GLASSDOOR-E1261010_P1.html,228.6 KB,2023-04-07 14:29:46.678264,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13727-AVIS-SOC-GLASSDOOR-E1261010_P1.html,228.6 KB
269,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13570-INFO-SOC-GLASSDOOR-E1394648_P1.html,211.4 KB,2023-04-07 14:29:46.679027,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13570-INFO-SOC-GLASSDOOR-E1394648_P1.html,211.4 KB
270,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13603-INFO-EMP-LINKEDIN-FR-1564375879.html,389.7 KB,2023-04-07 14:29:46.679838,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13603-INFO-EMP-LINKEDIN-FR-1564375879.html,389.7 KB
271,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13802-AVIS-SOC-GLASSDOOR-E3127620_P1.html,316.9 KB,2023-04-07 14:29:46.680800,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13802-AVIS-SOC-GLASSDOOR-E3127620_P1.html,316.9 KB
272,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13780-AVIS-SOC-GLASSDOOR-E35333_P1.html,458.6 KB,2023-04-07 14:29:46.681588,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13780-AVIS-SOC-GLASSDOOR-E35333_P1.html,458.6 KB
273,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13783-AVIS-SOC-GLASSDOOR-E231247_P1.html,343.7 KB,2023-04-07 14:29:46.682389,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13783-AVIS-SOC-GLASSDOOR-E231247_P1.html,343.7 KB
274,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13660-INFO-EMP-LINKEDIN-FR-1589527645.html,370.8 KB,2023-04-07 14:29:46.683126,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13660-INFO-EMP-LINKEDIN-FR-1589527645.html,370.8 KB
275,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13744-INFO-EMP-LINKEDIN-FR-1604783346.html,123.5 KB,2023-04-07 14:29:46.683884,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13744-INFO-EMP-LINKEDIN-FR-1604783346.html,123.5 KB
276,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13641-AVIS-SOC-GLASSDOOR-E28187_P1.html,392.3 KB,2023-04-07 14:29:46.684645,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13641-AVIS-SOC-GLASSDOOR-E28187_P1.html,392.3 KB
277,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13655-INFO-SOC-GLASSDOOR-E717393_P1.html,215.4 KB,2023-04-07 14:29:46.685687,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13655-INFO-SOC-GLASSDOOR-E717393_P1.html,215.4 KB
278,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13790-INFO-EMP-LINKEDIN-FR-1644124886.html,384.0 KB,2023-04-07 14:29:46.686670,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13790-INFO-EMP-LINKEDIN-FR-1644124886.html,384.0 KB
279,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13758-INFO-EMP-LINKEDIN-FR-1633314397.html,392.6 KB,2023-04-07 14:29:46.687516,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13758-INFO-EMP-LINKEDIN-FR-1633314397.html,392.6 KB
280,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13769-INFO-EMP-LINKEDIN-FR-1643470843.html,372.3 KB,2023-04-07 14:29:46.688297,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13769-INFO-EMP-LINKEDIN-FR-1643470843.html,372.3 KB
281,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13743-INFO-EMP-LINKEDIN-FR-1644551818.html,130.5 KB,2023-04-07 14:29:46.689040,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13743-INFO-EMP-LINKEDIN-FR-1644551818.html,130.5 KB
282,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13570-AVIS-SOC-GLASSDOOR-E1394648_P1.html,297.5 KB,2023-04-07 14:29:46.689790,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13570-AVIS-SOC-GLASSDOOR-E1394648_P1.html,297.5 KB
283,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13798-INFO-EMP-LINKEDIN-FR-1497591308.html,205.3 KB,2023-04-07 14:29:46.690535,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13798-INFO-EMP-LINKEDIN-FR-1497591308.html,205.3 KB
284,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13607-INFO-SOC-GLASSDOOR-E301204_P1.html,218.5 KB,2023-04-07 14:29:46.691314,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13607-INFO-SOC-GLASSDOOR-E301204_P1.html,218.5 KB
285,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13704-AVIS-SOC-GLASSDOOR-E9347_P2.html,751.2 KB,2023-04-07 14:29:46.692032,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13704-AVIS-SOC-GLASSDOOR-E9347_P2.html,751.2 KB
286,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13628-INFO-EMP-LINKEDIN-FR-1599908905.html,435.1 KB,2023-04-07 14:29:46.692800,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13628-INFO-EMP-LINKEDIN-FR-1599908905.html,435.1 KB
287,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13771-AVIS-SOC-GLASSDOOR-E1125581_P1.html,394.1 KB,2023-04-07 14:29:46.693528,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13771-AVIS-SOC-GLASSDOOR-E1125581_P1.html,394.1 KB
288,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13809-INFO-SOC-GLASSDOOR-E413452_P1.html,518.2 KB,2023-04-07 14:29:46.694280,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13809-INFO-SOC-GLASSDOOR-E413452_P1.html,518.2 KB
289,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13691-INFO-EMP-LINKEDIN-FR-1640196760.html,464.9 KB,2023-04-07 14:29:46.694996,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13691-INFO-EMP-LINKEDIN-FR-1640196760.html,464.9 KB
290,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13612-INFO-EMP-LINKEDIN-FR-1643430162.html,350.5 KB,2023-04-07 14:29:46.695777,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13612-INFO-EMP-LINKEDIN-FR-1643430162.html,350.5 KB
291,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13733-INFO-SOC-GLASSDOOR-E852040_P1.html,197.1 KB,2023-04-07 14:29:46.696608,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13733-INFO-SOC-GLASSDOOR-E852040_P1.html,197.1 KB
292,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13646-INFO-EMP-LINKEDIN-FR-1599903216.html,431.8 KB,2023-04-07 14:29:46.697756,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13646-INFO-EMP-LINKEDIN-FR-1599903216.html,431.8 KB
293,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13692-AVIS-SOC-GLASSDOOR-E929611_P2.html,607.6 KB,2023-04-07 14:29:46.698596,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13692-AVIS-SOC-GLASSDOOR-E929611_P2.html,607.6 KB
294,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13596-AVIS-SOC-GLASSDOOR-E111193_P1.html,382.9 KB,2023-04-07 14:29:46.699386,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13596-AVIS-SOC-GLASSDOOR-E111193_P1.html,382.9 KB
295,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13627-AVIS-SOC-GLASSDOOR-E253618_P1.html,475.9 KB,2023-04-07 14:29:46.700161,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13627-AVIS-SOC-GLASSDOOR-E253618_P1.html,475.9 KB
296,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13633-INFO-SOC-GLASSDOOR-E672181_P1.html,209.6 KB,2023-04-07 14:29:46.700899,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13633-INFO-SOC-GLASSDOOR-E672181_P1.html,209.6 KB
297,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13692-AVIS-SOC-GLASSDOOR-E929611_P1.html,563.3 KB,2023-04-07 14:29:46.701741,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13692-AVIS-SOC-GLASSDOOR-E929611_P1.html,563.3 KB
298,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13777-AVIS-SOC-GLASSDOOR-E116383_P2.html,546.8 KB,2023-04-07 14:29:46.702891,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13777-AVIS-SOC-GLASSDOOR-E116383_P2.html,546.8 KB
299,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13678-INFO-SOC-GLASSDOOR-E379472_P1.html,217.6 KB,2023-04-07 14:29:46.704032,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13678-INFO-SOC-GLASSDOOR-E379472_P1.html,217.6 KB
300,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13650-INFO-EMP-LINKEDIN-FR-1586966832.html,375.9 KB,2023-04-07 14:29:46.704796,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13650-INFO-EMP-LINKEDIN-FR-1586966832.html,375.9 KB
