Id;Nom_Fichier;Site_Web;Date_Creation;Date_Modification;Date_ingestion;Taille_Fichier
90;13604-INFO-SOC-GLASSDOOR-E37990_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;220218 KO
91;13639-INFO-SOC-GLASSDOOR-E7448_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;230375 KO
92;13646-INFO-SOC-GLASSDOOR-E3489_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;248713 KO
93;13655-INFO-SOC-GLASSDOOR-E717393_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;220591 KO
94;13732-INFO-SOC-GLASSDOOR-E158808_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;231533 KO
95;13734-INFO-SOC-GLASSDOOR-E10358_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;230050 KO
96;13551-INFO-SOC-GLASSDOOR-E794111_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;215857 KO
97;13638-INFO-SOC-GLASSDOOR-E1481570_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;200219 KO
98;13559-INFO-SOC-GLASSDOOR-E13824_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;219560 KO
99;13570-INFO-SOC-GLASSDOOR-E1394648_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;216465 KO
100;13647-INFO-SOC-GLASSDOOR-E241449_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;214964 KO
101;13758-INFO-SOC-GLASSDOOR-E5694_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;232147 KO
102;13761-INFO-SOC-GLASSDOOR-E1366034_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;216087 KO
103;13678-INFO-SOC-GLASSDOOR-E379472_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;222799 KO
104;13598-INFO-SOC-GLASSDOOR-E1363502_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;191449 KO
105;13712-INFO-SOC-GLASSDOOR-E3041003_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;192973 KO
106;13783-INFO-SOC-GLASSDOOR-E231247_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;219917 KO
107;13770-INFO-SOC-GLASSDOOR-E1013306_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;205421 KO
108;13584-INFO-SOC-GLASSDOOR-E1044716_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;221869 KO
109;13790-INFO-SOC-GLASSDOOR-E9028_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;238833 KO
110;13779-INFO-SOC-GLASSDOOR-E33451_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;219542 KO
111;13708-INFO-SOC-GLASSDOOR-E4252_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;234998 KO
