Id;Nom_Fichier;Site_Web;Date_Creation;Date_Modification;Date_ingestion;Taille_Fichier
132;13625-AVIS-SOC-GLASSDOOR-E192082_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;646210 KO
133;13572-AVIS-SOC-GLASSDOOR-E2098670_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;423802 KO
134;13563-AVIS-SOC-GLASSDOOR-E13082_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;772533 KO
135;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;385867 KO
136;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;705065 KO
137;13745-AVIS-SOC-GLASSDOOR-E3803_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;830000 KO
138;13792-AVIS-SOC-GLASSDOOR-E33451_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;367972 KO
139;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;725159 KO
140;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;683305 KO
141;13661-AVIS-SOC-GLASSDOOR-E633820_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;635685 KO
142;13805-AVIS-SOC-GLASSDOOR-E846722_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;524291 KO
143;13646-AVIS-SOC-GLASSDOOR-E3489_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;677942 KO
144;13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;505054 KO
145;13603-AVIS-SOC-GLASSDOOR-E5772_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;595684 KO
146;13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;368366 KO
147;13551-AVIS-SOC-GLASSDOOR-E794111_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;492067 KO
148;13770-AVIS-SOC-GLASSDOOR-E1013306_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;506266 KO
149;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;649707 KO
150;13564-AVIS-SOC-GLASSDOOR-E4245_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;697295 KO
151;13604-AVIS-SOC-GLASSDOOR-E37990_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;499578 KO
152;13633-AVIS-SOC-GLASSDOOR-E672181_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;766607 KO
153;13692-AVIS-SOC-GLASSDOOR-E929611_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;576773 KO
154;13777-AVIS-SOC-GLASSDOOR-E116383_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;342926 KO
155;13600-AVIS-SOC-GLASSDOOR-E541990_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;264295 KO
156;13673-AVIS-SOC-GLASSDOOR-E1464013_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;541467 KO
157;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;600202 KO
158;13723-AVIS-SOC-GLASSDOOR-E373493_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;561122 KO
159;13790-AVIS-SOC-GLASSDOOR-E9028_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;649568 KO
160;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;382354 KO
