Id;Nom_Fichier;Site_Web;Date_Creation;Date_Modification;Date_ingestion;Taille_Fichier
77;13710-INFO-EMP-LINKEDIN-FR-1640585826.html;LINKEDIN;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;335433 KO
78;13786-INFO-EMP-LINKEDIN-FR-1590048437.html;LINKEDIN;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;122863 KO
79;13764-INFO-EMP-LINKEDIN-FR-1640496251.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;370988 KO
80;13580-INFO-EMP-LINKEDIN-FR-1623044159.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;78634 KO
81;13643-INFO-EMP-LINKEDIN-FR-1572466931.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;426059 KO
82;13590-INFO-EMP-LINKEDIN-FR-1465461379.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;134003 KO
83;13604-INFO-EMP-LINKEDIN-FR-1604818595.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;375686 KO
84;13557-INFO-EMP-LINKEDIN-FR-1644582626.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;44300 KO
85;13666-INFO-EMP-LINKEDIN-FR-1617992097.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;135490 KO
86;13551-INFO-EMP-LINKEDIN-FR-1602929951.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;367022 KO
87;13584-INFO-EMP-LINKEDIN-FR-1599955384.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;468150 KO
88;13566-INFO-EMP-LINKEDIN-FR-1613358196.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;133557 KO
89;13648-INFO-EMP-LINKEDIN-FR-1644396429.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;443064 KO
90;13689-INFO-EMP-LINKEDIN-FR-1609097045.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;465840 KO
91;13694-INFO-EMP-LINKEDIN-FR-1607883489.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;320065 KO
92;13601-INFO-EMP-LINKEDIN-FR-1628385746.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;250426 KO
93;13617-INFO-EMP-LINKEDIN-FR-1566352908.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;375202 KO
94;13720-INFO-EMP-LINKEDIN-FR-1566353655.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;199332 KO
95;13563-INFO-EMP-LINKEDIN-FR-1578578508.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;493405 KO
96;13631-INFO-EMP-LINKEDIN-FR-1538177251.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;360560 KO
97;13780-INFO-EMP-LINKEDIN-FR-1640291833.html;LINKEDIN;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;311098 KO
